Date,HV-20,YZ-20,EWMA,GJR-GARCH,HAR-RV,Ensemble,VIX
2021-10-06,0.1530291787112263,0.15399626025134988,0.14373138469026084,0.19150403503345229,0.18469982026740395,0.17331174666370566,0.21
2021-10-07,0.15687617586417985,0.15699700846605633,0.1402828451430839,0.17761928421731724,0.15648064739119857,0.15812759225053324,0.1954
2021-10-08,0.15479229526124347,0.15551503100606628,0.14006771775735677,0.1665360219668192,0.17199396967535394,0.1595325697998433,0.1877
2021-10-11,0.15597544902912014,0.15477070370876767,0.1359860520835551,0.15623403332931166,0.141136459626958,0.1444521816799416,0.2
2021-10-12,0.15526668562647877,0.15386266845607932,0.1348367987744247,0.1580649078645943,0.15383576029878057,0.1489124889792665,0.1985
2021-10-13,0.15236690419787022,0.1547818824570566,0.13107988398468415,0.14948718583081513,0.1307731683272877,0.1371134127142623,0.1864
2021-10-14,0.165139076070047,0.15672136232772127,0.12785149835933066,0.14033521629448453,0.13368083834968697,0.1339558510011674,0.1686
2021-10-15,0.16349766685385989,0.15671699675841277,0.1399013213625888,0.13969119167164945,0.2230167110114308,0.16753640801522302,0.163
2021-10-18,0.15024619692909877,0.14069024620161358,0.13881057531324198,0.13295772913970577,0.16233729267807073,0.1447018657103395,0.1631
2021-10-19,0.15150706692027027,0.1385655837683953,0.13507183514301577,0.125750182562585,0.14280368607393856,0.13454190125984644,0.157
2021-10-20,0.14893449086724272,0.13395936189250976,0.1343232902488758,0.12097374125425651,0.16307313080519242,0.13945672076944157,0.1549
2021-10-21,0.14383401718627736,0.1316751862506544,0.1311203532455352,0.1155242633987504,0.1475343469788326,0.13139298787437273,0.1501
2021-10-22,0.1440291274417769,0.13118168041217654,0.12752877575113306,0.11056800323398276,0.13028821128008986,0.12279499675506854,0.1543
2021-10-25,0.14403644212129996,0.13149415054606087,0.12370943794365817,0.10686728510978008,0.12458325151055052,0.11838665818799626,0.1524
2021-10-26,0.11895482524146746,0.12606676890180485,0.1217304911988595,0.10385716172159987,0.13694337852687796,0.12084367714911243,0.1598
2021-10-27,0.12147179630158379,0.1254171816531134,0.11807391574078953,0.10040088556673962,0.12198104043278969,0.11348528058010628,0.1698
2021-10-28,0.11126458991572463,0.12150103927851111,0.115771557308715,0.10484709598434268,0.13045371106312825,0.11702412145206197,0.1653
2021-10-29,0.10664674585518033,0.11533565666032895,0.11829243500861898,0.10442540970907742,0.1613438188980717,0.12802055453858935,0.16260000000000002
2021-11-01,0.08912510820035154,0.10889563879382066,0.11495931376306116,0.1009664799968925,0.12816806399205125,0.11469795258400162,0.1641
2021-11-02,0.08546290308869527,0.1043817488733362,0.1116573992553298,0.09798679476775936,0.12604598216821622,0.11189672539710178,0.1603
2021-11-03,0.08601772481637242,0.09364728178758938,0.10938689329864158,0.09590580996941571,0.13236796414052418,0.11255355580286049,0.151
2021-11-04,0.08392196033099909,0.08764460388719143,0.10866332050168301,0.09493563569598318,0.14135871557605648,0.11498589059124087,0.15439999999999998
2021-11-05,0.0818624162240787,0.08957559356657464,0.10692740185189525,0.09355601732164905,0.1316021031324924,0.11069517410201224,0.1648
2021-11-08,0.07237453173147822,0.08320831567148708,0.10454116592449814,0.09202339540111966,0.127669579273835,0.10807804686648426,0.1722
2021-11-09,0.07339993498137562,0.08363026575405073,0.10141071301921624,0.09037107784895543,0.12247970875065341,0.10475383320627502,0.1778
